   356    0.21763E-13    0.10937E-15    0.70578E-16    0.55952E-15
   357    0.21855E-13    0.10787E-15    0.70469E-16    0.54355E-15
   358    0.21937E-13    0.10644E-15    0.70375E-16    0.52712E-15
   359    0.22010E-13    0.10507E-15    0.70296E-16    0.51026E-15
   360    0.22073E-13    0.10376E-15    0.70232E-16    0.49302E-15
   361    0.22127E-13    0.10251E-15    0.70181E-16    0.47543E-15
   362    0.22171E-13    0.10132E-15    0.70143E-16    0.45752E-15
   363    0.22205E-13    0.10020E-15    0.70118E-16    0.43934E-15
   364    0.22229E-13    0.99143E-16    0.70105E-16    0.42091E-15
   365    0.22242E-13    0.98150E-16    0.70103E-16    0.40228E-15
   366    0.22246E-13    0.97223E-16    0.70111E-16    0.38347E-15
   367    0.22239E-13    0.96362E-16    0.70130E-16    0.36454E-15
   368    0.22222E-13    0.95567E-16    0.70159E-16    0.34551E-15
   369    0.22194E-13    0.94839E-16    0.70196E-16    0.32643E-15
   370    0.22155E-13    0.94178E-16    0.70241E-16    0.30731E-15
   371    0.22106E-13    0.93583E-16    0.70294E-16    0.28821E-15
   372    0.22047E-13    0.93054E-16    0.70354E-16    0.26914E-15
   373    0.21977E-13    0.92590E-16    0.70421E-16    0.25013E-15
   374    0.21898E-13    0.92188E-16    0.70493E-16    0.23122E-15
   375    0.21809E-13    0.91849E-16    0.70570E-16    0.21243E-15
   376    0.21710E-13    0.91571E-16    0.70652E-16    0.19379E-15
   377    0.21602E-13    0.91354E-16    0.70738E-16    0.17533E-15
   378    0.21485E-13    0.91196E-16    0.70826E-16    0.15708E-15
   379    0.21359E-13    0.91095E-16    0.70918E-16    0.13907E-15
   380    0.21224E-13    0.91052E-16    0.71011E-16    0.12132E-15
   381    0.21081E-13    0.91065E-16    0.71105E-16    0.10387E-15
   382    0.20930E-13    0.91134E-16    0.71200E-16    0.86748E-16
   383    0.20770E-13    0.91256E-16    0.71295E-16    0.69975E-16
   384    0.20603E-13    0.91431E-16    0.71389E-16    0.53585E-16
   385    0.20428E-13    0.91659E-16    0.71482E-16    0.37606E-16
   386    0.20245E-13    0.91937E-16    0.71574E-16    0.22067E-16
   387    0.20055E-13    0.92265E-16    0.71662E-16    0.69948E-17
   388    0.19858E-13    0.92641E-16    0.71748E-16   -0.75970E-17
   389    0.19654E-13    0.93063E-16    0.71830E-16   -0.21697E-16
   390    0.19444E-13    0.93529E-16    0.71908E-16   -0.35292E-16
   391    0.19229E-13    0.94038E-16    0.71982E-16   -0.48373E-16
   392    0.19007E-13    0.94586E-16    0.72052E-16   -0.60926E-16
   393    0.18781E-13    0.95172E-16    0.72116E-16   -0.72941E-16
